Entity,Code,Date,Total confirmed deaths (deaths),Days since the 5th total confirmed death
Asia,,"Jan 7, 2020",0,
Asia,,"Jan 8, 2020",0,
Asia,,"Jan 9, 2020",0,
Asia,,"Jan 10, 2020",0,
Asia,,"Jan 11, 2020",1,
Asia,,"Jan 12, 2020",1,
Asia,,"Jan 13, 2020",1,
Asia,,"Jan 14, 2020",1,
Asia,,"Jan 15, 2020",2,
Asia,,"Jan 16, 2020",2,
Asia,,"Jan 17, 2020",2,
Asia,,"Jan 18, 2020",2,
Asia,,"Jan 19, 2020",3,
Asia,,"Jan 20, 2020",3,
Asia,,"Jan 21, 2020",6,0
Asia,,"Jan 22, 2020",17,1
Asia,,"Jan 23, 2020",17,2
Asia,,"Jan 24, 2020",26,3
Asia,,"Jan 25, 2020",41,4
Asia,,"Jan 26, 2020",56,5
Asia,,"Jan 27, 2020",81,6
Asia,,"Jan 28, 2020",106,7
Asia,,"Jan 29, 2020",132,8
Asia,,"Jan 30, 2020",170,9
Asia,,"Jan 31, 2020",213,10
Asia,,"Feb 1, 2020",259,11
Asia,,"Feb 2, 2020",305,12
Asia,,"Feb 3, 2020",362,13
Asia,,"Feb 4, 2020",427,14
Asia,,"Feb 5, 2020",493,15
Asia,,"Feb 6, 2020",565,16
Asia,,"Feb 7, 2020",638,17
Asia,,"Feb 8, 2020",724,18
Asia,,"Feb 9, 2020",813,19
Asia,,"Feb 10, 2020",910,20
Asia,,"Feb 11, 2020",1018,21
Asia,,"Feb 12, 2020",1115,22
Asia,,"Feb 13, 2020",1370,23
Asia,,"Feb 14, 2020",1383,24
Asia,,"Feb 15, 2020",1526,25
Asia,,"Feb 16, 2020",1668,26
Asia,,"Feb 17, 2020",1774,27
Asia,,"Feb 18, 2020",1872,28
Asia,,"Feb 19, 2020",2011,29
Asia,,"Feb 20, 2020",2125,30
Asia,,"Feb 21, 2020",2244,31
Asia,,"Feb 22, 2020",2356,32
Asia,,"Feb 23, 2020",2458,33
Asia,,"Feb 24, 2020",2613,34
Asia,,"Feb 25, 2020",2688,35
Asia,,"Feb 26, 2020",2746,36
Asia,,"Feb 27, 2020",2782,37
Asia,,"Feb 28, 2020",2834,38
Asia,,"Feb 29, 2020",2892,39
Asia,,"Mar 1, 2020",2940,40
Asia,,"Mar 2, 2020",2999,41
Asia,,"Mar 3, 2020",3049,42
Asia,,"Mar 4, 2020",3101,43
Asia,,"Mar 5, 2020",3150,44
Asia,,"Mar 6, 2020",3204,45
Asia,,"Mar 7, 2020",3251,46
Asia,,"Mar 8, 2020",3305,47
Asia,,"Mar 9, 2020",3383,48
Asia,,"Mar 10, 2020",3448,49
Asia,,"Mar 11, 2020",3534,50
Asia,,"Mar 12, 2020",3622,51
Asia,,"Mar 13, 2020",3710,52
Asia,,"Mar 14, 2020",3826,53
Asia,,"Mar 15, 2020",3937,54
Asia,,"Mar 16, 2020",4072,55
Asia,,"Mar 17, 2020",4222,56
Asia,,"Mar 18, 2020",4384,57
Asia,,"Mar 19, 2020",4551,58
Asia,,"Mar 20, 2020",4738,59
Asia,,"Mar 21, 2020",4915,60
Asia,,"Mar 22, 2020",5089,61
Asia,,"Mar 23, 2020",5276,62
Asia,,"Mar 24, 2020",5448,63
Asia,,"Mar 25, 2020",5607,64
Asia,,"Mar 26, 2020",5800,65
Asia,,"Mar 27, 2020",6041,66
Asia,,"Mar 28, 2020",6244,67
Asia,,"Mar 29, 2020",6470,68
Asia,,"Mar 30, 2020",6670,69
Asia,,"Mar 31, 2020",6889,70
Asia,,"Apr 1, 2020",7118,71
Asia,,"Apr 2, 2020",7402,72
Asia,,"Apr 3, 2020",7697,73
Asia,,"Apr 4, 2020",7847,74
Asia,,"Apr 5, 2020",8291,75
Asia,,"Apr 6, 2020",8619,76
Asia,,"Apr 7, 2020",8898,77
Asia,,"Apr 8, 2020",9214,78
Asia,,"Apr 9, 2020",9502,79
Asia,,"Apr 10, 2020",9853,80
Asia,,"Apr 11, 2020",10182,81
Asia,,"Apr 12, 2020",10568,82
Asia,,"Apr 13, 2020",10956,83
Asia,,"Apr 14, 2020",11298,84
Asia excl. China,,"Dec 31, 2019",0,
Asia excl. China,,"Jan 1, 2020",0,
Asia excl. China,,"Jan 2, 2020",0,
Asia excl. China,,"Jan 3, 2020",0,
Asia excl. China,,"Jan 4, 2020",0,
Asia excl. China,,"Jan 5, 2020",0,
Asia excl. China,,"Jan 6, 2020",0,
Asia excl. China,,"Jan 7, 2020",0,
Asia excl. China,,"Jan 8, 2020",0,
Asia excl. China,,"Jan 9, 2020",0,
Asia excl. China,,"Jan 10, 2020",0,
Asia excl. China,,"Jan 11, 2020",0,
Asia excl. China,,"Jan 12, 2020",0,
Asia excl. China,,"Jan 13, 2020",0,
Asia excl. China,,"Jan 14, 2020",0,
Asia excl. China,,"Jan 15, 2020",0,
Asia excl. China,,"Jan 16, 2020",0,
Asia excl. China,,"Jan 17, 2020",0,
Asia excl. China,,"Jan 18, 2020",0,
Asia excl. China,,"Jan 19, 2020",0,
Asia excl. China,,"Jan 20, 2020",0,
Asia excl. China,,"Jan 21, 2020",0,
Asia excl. China,,"Jan 22, 2020",0,
Asia excl. China,,"Jan 23, 2020",0,
Asia excl. China,,"Jan 24, 2020",0,
Asia excl. China,,"Jan 25, 2020",0,
Asia excl. China,,"Jan 26, 2020",0,
Asia excl. China,,"Jan 27, 2020",0,
Asia excl. China,,"Jan 28, 2020",0,
Asia excl. China,,"Jan 29, 2020",0,
Asia excl. China,,"Jan 30, 2020",0,
Asia excl. China,,"Jan 31, 2020",0,
Asia excl. China,,"Feb 1, 2020",0,
Asia excl. China,,"Feb 2, 2020",1,
Asia excl. China,,"Feb 3, 2020",1,
Asia excl. China,,"Feb 4, 2020",1,
Asia excl. China,,"Feb 5, 2020",1,
Asia excl. China,,"Feb 6, 2020",1,
Asia excl. China,,"Feb 7, 2020",1,
Asia excl. China,,"Feb 8, 2020",1,
Asia excl. China,,"Feb 9, 2020",1,
Asia excl. China,,"Feb 10, 2020",1,
Asia excl. China,,"Feb 11, 2020",1,
Asia excl. China,,"Feb 12, 2020",1,
Asia excl. China,,"Feb 13, 2020",2,
Asia excl. China,,"Feb 14, 2020",2,
Asia excl. China,,"Feb 15, 2020",2,
Asia excl. China,,"Feb 16, 2020",2,
Asia excl. China,,"Feb 17, 2020",3,
Asia excl. China,,"Feb 18, 2020",3,
Asia excl. China,,"Feb 19, 2020",3,
Asia excl. China,,"Feb 20, 2020",5,0
Asia excl. China,,"Feb 21, 2020",6,1
Asia excl. China,,"Feb 22, 2020",9,2
Asia excl. China,,"Feb 23, 2020",13,3
Asia excl. China,,"Feb 24, 2020",18,4
Asia excl. China,,"Feb 25, 2020",23,5
Asia excl. China,,"Feb 26, 2020",29,6
Asia excl. China,,"Feb 27, 2020",36,7
Asia excl. China,,"Feb 28, 2020",44,8
Asia excl. China,,"Feb 29, 2020",55,9
Asia excl. China,,"Mar 1, 2020",68,10
Asia excl. China,,"Mar 2, 2020",85,11
Asia excl. China,,"Mar 3, 2020",103,12
Asia excl. China,,"Mar 4, 2020",118,13
Asia excl. China,,"Mar 5, 2020",136,14
Asia excl. China,,"Mar 6, 2020",160,15
Asia excl. China,,"Mar 7, 2020",179,16
Asia excl. China,,"Mar 8, 2020",206,17
Asia excl. China,,"Mar 9, 2020",261,18
Asia excl. China,,"Mar 10, 2020",309,19
Asia excl. China,,"Mar 11, 2020",373,20
Asia excl. China,,"Mar 12, 2020",450,21
Asia excl. China,,"Mar 13, 2020",531,22
Asia excl. China,,"Mar 14, 2020",632,23
Asia excl. China,,"Mar 15, 2020",734,24
Asia excl. China,,"Mar 16, 2020",856,25
Asia excl. China,,"Mar 17, 2020",997,26
Asia excl. China,,"Mar 18, 2020",1143,27
Asia excl. China,,"Mar 19, 2020",1302,28
Asia excl. China,,"Mar 20, 2020",1485,29
Asia excl. China,,"Mar 21, 2020",1656,30
Asia excl. China,,"Mar 22, 2020",1824,31
Asia excl. China,,"Mar 23, 2020",2002,32
Asia excl. China,,"Mar 24, 2020",2167,33
Asia excl. China,,"Mar 25, 2020",2322,34
Asia excl. China,,"Mar 26, 2020",2509,35
Asia excl. China,,"Mar 27, 2020",2745,36
Asia excl. China,,"Mar 28, 2020",2945,37
Asia excl. China,,"Mar 29, 2020",3166,38
Asia excl. China,,"Mar 30, 2020",3364,39
Asia excl. China,,"Mar 31, 2020",3580,40
Asia excl. China,,"Apr 1, 2020",3808,41
Asia excl. China,,"Apr 2, 2020",4086,42
Asia excl. China,,"Apr 3, 2020",4371,43
Asia excl. China,,"Apr 4, 2020",4517,44
Asia excl. China,,"Apr 5, 2020",4958,45
Asia excl. China,,"Apr 6, 2020",5284,46
Asia excl. China,,"Apr 7, 2020",5563,47
Asia excl. China,,"Apr 8, 2020",5877,48
Asia excl. China,,"Apr 9, 2020",6163,49
Asia excl. China,,"Apr 10, 2020",6513,50
Asia excl. China,,"Apr 11, 2020",6839,51
Asia excl. China,,"Apr 12, 2020",7225,52
Asia excl. China,,"Apr 13, 2020",7611,53
Asia excl. China,,"Apr 14, 2020",7953,54
Australia,AUS,"Dec 31, 2019",0,
Australia,AUS,"Jan 1, 2020",0,
Australia,AUS,"Jan 2, 2020",0,
Australia,AUS,"Jan 3, 2020",0,
Australia,AUS,"Jan 4, 2020",0,
Australia,AUS,"Jan 5, 2020",0,
Australia,AUS,"Jan 6, 2020",0,
Australia,AUS,"Jan 7, 2020",0,
Australia,AUS,"Jan 8, 2020",0,
Australia,AUS,"Jan 9, 2020",0,
Australia,AUS,"Jan 10, 2020",0,
Australia,AUS,"Jan 11, 2020",0,
Australia,AUS,"Jan 12, 2020",0,
Australia,AUS,"Jan 13, 2020",0,
Australia,AUS,"Jan 14, 2020",0,
Australia,AUS,"Jan 15, 2020",0,
Australia,AUS,"Jan 16, 2020",0,
Australia,AUS,"Jan 17, 2020",0,
Australia,AUS,"Jan 18, 2020",0,
Australia,AUS,"Jan 19, 2020",0,
Australia,AUS,"Jan 20, 2020",0,
Australia,AUS,"Jan 21, 2020",0,
Australia,AUS,"Jan 22, 2020",0,
Australia,AUS,"Jan 23, 2020",0,
Australia,AUS,"Jan 24, 2020",0,
Australia,AUS,"Jan 25, 2020",0,
Australia,AUS,"Jan 26, 2020",0,
Australia,AUS,"Jan 27, 2020",0,
Australia,AUS,"Jan 28, 2020",0,
Australia,AUS,"Jan 29, 2020",0,
Australia,AUS,"Jan 30, 2020",0,
Australia,AUS,"Jan 31, 2020",0,
Australia,AUS,"Feb 1, 2020",0,
Australia,AUS,"Feb 2, 2020",0,
Australia,AUS,"Feb 3, 2020",0,
Australia,AUS,"Feb 4, 2020",0,
Australia,AUS,"Feb 5, 2020",0,
Australia,AUS,"Feb 6, 2020",0,
Australia,AUS,"Feb 7, 2020",0,
Australia,AUS,"Feb 8, 2020",0,
Australia,AUS,"Feb 9, 2020",0,
Australia,AUS,"Feb 10, 2020",0,
Australia,AUS,"Feb 11, 2020",0,
Australia,AUS,"Feb 12, 2020",0,
Australia,AUS,"Feb 13, 2020",0,
Australia,AUS,"Feb 14, 2020",0,
Australia,AUS,"Feb 15, 2020",0,
Australia,AUS,"Feb 16, 2020",0,
Australia,AUS,"Feb 17, 2020",0,
Australia,AUS,"Feb 18, 2020",0,
Australia,AUS,"Feb 19, 2020",0,
Australia,AUS,"Feb 20, 2020",0,
Australia,AUS,"Feb 21, 2020",0,
Australia,AUS,"Feb 22, 2020",0,
Australia,AUS,"Feb 23, 2020",0,
Australia,AUS,"Feb 24, 2020",0,
Australia,AUS,"Feb 25, 2020",0,
Australia,AUS,"Feb 26, 2020",0,
Australia,AUS,"Feb 27, 2020",0,
Australia,AUS,"Feb 28, 2020",0,
Australia,AUS,"Feb 29, 2020",0,
Australia,AUS,"Mar 1, 2020",1,
Australia,AUS,"Mar 2, 2020",1,
Australia,AUS,"Mar 3, 2020",1,
Australia,AUS,"Mar 4, 2020",1,
Australia,AUS,"Mar 5, 2020",2,
Australia,AUS,"Mar 6, 2020",2,
Australia,AUS,"Mar 7, 2020",2,
Australia,AUS,"Mar 8, 2020",3,
Australia,AUS,"Mar 9, 2020",3,
Australia,AUS,"Mar 10, 2020",3,
Australia,AUS,"Mar 11, 2020",3,
Australia,AUS,"Mar 12, 2020",3,
Australia,AUS,"Mar 13, 2020",3,
Australia,AUS,"Mar 14, 2020",3,
Australia,AUS,"Mar 15, 2020",3,
Australia,AUS,"Mar 16, 2020",5,0
Australia,AUS,"Mar 17, 2020",5,1
Australia,AUS,"Mar 18, 2020",5,2
Australia,AUS,"Mar 19, 2020",6,3
Australia,AUS,"Mar 20, 2020",6,4
Australia,AUS,"Mar 21, 2020",7,5
Australia,AUS,"Mar 22, 2020",7,6
Australia,AUS,"Mar 23, 2020",7,7
Australia,AUS,"Mar 24, 2020",7,8
Australia,AUS,"Mar 25, 2020",8,9
Australia,AUS,"Mar 26, 2020",11,10
Australia,AUS,"Mar 27, 2020",13,11
Australia,AUS,"Mar 28, 2020",13,12
Australia,AUS,"Mar 29, 2020",14,13
Australia,AUS,"Mar 30, 2020",16,14
Australia,AUS,"Mar 31, 2020",19,15
Australia,AUS,"Apr 1, 2020",20,16
Australia,AUS,"Apr 2, 2020",21,17
Australia,AUS,"Apr 3, 2020",23,18
Australia,AUS,"Apr 4, 2020",30,19
Australia,AUS,"Apr 5, 2020",34,20
Australia,AUS,"Apr 6, 2020",36,21
Australia,AUS,"Apr 7, 2020",42,22
Australia,AUS,"Apr 8, 2020",45,23
Australia,AUS,"Apr 9, 2020",50,24
Australia,AUS,"Apr 10, 2020",52,25
Australia,AUS,"Apr 11, 2020",54,26
Australia,AUS,"Apr 12, 2020",57,27
Australia,AUS,"Apr 13, 2020",61,28
Australia,AUS,"Apr 14, 2020",61,29
Austria,AUT,"Dec 31, 2019",0,
Austria,AUT,"Jan 1, 2020",0,
Austria,AUT,"Jan 2, 2020",0,
Austria,AUT,"Jan 3, 2020",0,
Austria,AUT,"Jan 4, 2020",0,
Austria,AUT,"Jan 5, 2020",0,
Austria,AUT,"Jan 6, 2020",0,
Austria,AUT,"Jan 7, 2020",0,
Austria,AUT,"Jan 8, 2020",0,
Austria,AUT,"Jan 9, 2020",0,
Austria,AUT,"Jan 10, 2020",0,
Austria,AUT,"Jan 11, 2020",0,
Austria,AUT,"Jan 12, 2020",0,
Austria,AUT,"Jan 13, 2020",0,
Austria,AUT,"Jan 14, 2020",0,
Austria,AUT,"Jan 15, 2020",0,
Austria,AUT,"Jan 16, 2020",0,
Austria,AUT,"Jan 17, 2020",0,
Austria,AUT,"Jan 18, 2020",0,
Austria,AUT,"Jan 19, 2020",0,
Austria,AUT,"Jan 20, 2020",0,
Austria,AUT,"Jan 21, 2020",0,
Austria,AUT,"Jan 22, 2020",0,
Austria,AUT,"Jan 23, 2020",0,
Austria,AUT,"Jan 24, 2020",0,
Austria,AUT,"Jan 25, 2020",0,
Austria,AUT,"Jan 26, 2020",0,
Austria,AUT,"Jan 27, 2020",0,
Austria,AUT,"Jan 28, 2020",0,
Austria,AUT,"Jan 29, 2020",0,
Austria,AUT,"Jan 30, 2020",0,
Austria,AUT,"Jan 31, 2020",0,
Austria,AUT,"Feb 1, 2020",0,
Austria,AUT,"Feb 2, 2020",0,
Austria,AUT,"Feb 3, 2020",0,
Austria,AUT,"Feb 4, 2020",0,
Austria,AUT,"Feb 5, 2020",0,
Austria,AUT,"Feb 6, 2020",0,
Austria,AUT,"Feb 7, 2020",0,
Austria,AUT,"Feb 8, 2020",0,
Austria,AUT,"Feb 9, 2020",0,
Austria,AUT,"Feb 10, 2020",0,
Austria,AUT,"Feb 11, 2020",0,
Austria,AUT,"Feb 12, 2020",0,
Austria,AUT,"Feb 13, 2020",0,
Austria,AUT,"Feb 14, 2020",0,
Austria,AUT,"Feb 15, 2020",0,
Austria,AUT,"Feb 16, 2020",0,
Austria,AUT,"Feb 17, 2020",0,
Austria,AUT,"Feb 18, 2020",0,
Austria,AUT,"Feb 19, 2020",0,
Austria,AUT,"Feb 20, 2020",0,
Austria,AUT,"Feb 21, 2020",0,
Austria,AUT,"Feb 22, 2020",0,
Austria,AUT,"Feb 23, 2020",0,
Austria,AUT,"Feb 24, 2020",0,
Austria,AUT,"Feb 25, 2020",0,
Austria,AUT,"Feb 26, 2020",0,
Austria,AUT,"Feb 27, 2020",0,
Austria,AUT,"Feb 28, 2020",0,
Austria,AUT,"Feb 29, 2020",0,
Austria,AUT,"Mar 1, 2020",0,
Austria,AUT,"Mar 2, 2020",0,
Austria,AUT,"Mar 3, 2020",0,
Austria,AUT,"Mar 4, 2020",0,
Austria,AUT,"Mar 5, 2020",0,
Austria,AUT,"Mar 6, 2020",0,
Austria,AUT,"Mar 7, 2020",0,
Austria,AUT,"Mar 8, 2020",0,
Austria,AUT,"Mar 9, 2020",0,
Austria,AUT,"Mar 10, 2020",0,
Austria,AUT,"Mar 11, 2020",0,
Austria,AUT,"Mar 12, 2020",0,
Austria,AUT,"Mar 13, 2020",1,
Austria,AUT,"Mar 14, 2020",1,
Austria,AUT,"Mar 15, 2020",1,
Austria,AUT,"Mar 16, 2020",1,
Austria,AUT,"Mar 17, 2020",3,
Austria,AUT,"Mar 18, 2020",3,
Austria,AUT,"Mar 19, 2020",4,
Austria,AUT,"Mar 20, 2020",6,0
Austria,AUT,"Mar 21, 2020",6,1
Austria,AUT,"Mar 22, 2020",8,2
Austria,AUT,"Mar 23, 2020",16,3
Austria,AUT,"Mar 24, 2020",25,4
Austria,AUT,"Mar 25, 2020",30,5
Austria,AUT,"Mar 26, 2020",34,6
Austria,AUT,"Mar 27, 2020",52,7
Austria,AUT,"Mar 28, 2020",68,8
Austria,AUT,"Mar 29, 2020",68,9
Austria,AUT,"Mar 30, 2020",86,10
Austria,AUT,"Mar 31, 2020",108,11
Austria,AUT,"Apr 1, 2020",128,12
Austria,AUT,"Apr 2, 2020",146,13
Austria,AUT,"Apr 3, 2020",158,14
Austria,AUT,"Apr 4, 2020",168,15
Austria,AUT,"Apr 5, 2020",186,16
Austria,AUT,"Apr 6, 2020",204,17
Austria,AUT,"Apr 7, 2020",220,18
Austria,AUT,"Apr 8, 2020",243,19
Austria,AUT,"Apr 9, 2020",273,20
Austria,AUT,"Apr 10, 2020",295,21
Austria,AUT,"Apr 11, 2020",319,22
Austria,AUT,"Apr 12, 2020",337,23
Austria,AUT,"Apr 13, 2020",350,24
Austria,AUT,"Apr 14, 2020",368,25
Azerbaijan,AZE,"Dec 31, 2019",0,
Azerbaijan,AZE,"Jan 1, 2020",0,
Azerbaijan,AZE,"Jan 2, 2020",0,
Azerbaijan,AZE,"Jan 3, 2020",0,
Azerbaijan,AZE,"Jan 4, 2020",0,
Azerbaijan,AZE,"Jan 5, 2020",0,
Azerbaijan,AZE,"Jan 6, 2020",0,
Azerbaijan,AZE,"Jan 7, 2020",0,
Azerbaijan,AZE,"Jan 8, 2020",0,
Azerbaijan,AZE,"Jan 9, 2020",0,
Azerbaijan,AZE,"Jan 10, 2020",0,
Azerbaijan,AZE,"Jan 11, 2020",0,
Azerbaijan,AZE,"Jan 12, 2020",0,
Azerbaijan,AZE,"Jan 13, 2020",0,
Azerbaijan,AZE,"Jan 14, 2020",0,
Azerbaijan,AZE,"Jan 15, 2020",0,
Azerbaijan,AZE,"Jan 16, 2020",0,
Azerbaijan,AZE,"Jan 17, 2020",0,
Azerbaijan,AZE,"Jan 18, 2020",0,
Azerbaijan,AZE,"Jan 19, 2020",0,
Azerbaijan,AZE,"Jan 20, 2020",0,
Azerbaijan,AZE,"Jan 21, 2020",0,
Azerbaijan,AZE,"Jan 22, 2020",0,
Azerbaijan,AZE,"Jan 23, 2020",0,
Azerbaijan,AZE,"Jan 24, 2020",0,
Azerbaijan,AZE,"Jan 25, 2020",0,
Azerbaijan,AZE,"Jan 26, 2020",0,
Azerbaijan,AZE,"Jan 27, 2020",0,
Azerbaijan,AZE,"Jan 28, 2020",0,
Azerbaijan,AZE,"Jan 29, 2020",0,
Azerbaijan,AZE,"Jan 30, 2020",0,
Azerbaijan,AZE,"Jan 31, 2020",0,
Azerbaijan,AZE,"Feb 1, 2020",0,
Azerbaijan,AZE,"Feb 2, 2020",0,
Azerbaijan,AZE,"Feb 3, 2020",0,
Azerbaijan,AZE,"Feb 4, 2020",0,
Azerbaijan,AZE,"Feb 5, 2020",0,
Azerbaijan,AZE,"Feb 6, 2020",0,
Azerbaijan,AZE,"Feb 7, 2020",0,
Azerbaijan,AZE,"Feb 8, 2020",0,
Azerbaijan,AZE,"Feb 9, 2020",0,
Azerbaijan,AZE,"Feb 10, 2020",0,
Azerbaijan,AZE,"Feb 11, 2020",0,
Azerbaijan,AZE,"Feb 12, 2020",0,
Azerbaijan,AZE,"Feb 13, 2020",0,
Azerbaijan,AZE,"Feb 14, 2020",0,
Azerbaijan,AZE,"Feb 15, 2020",0,
Azerbaijan,AZE,"Feb 16, 2020",0,
Azerbaijan,AZE,"Feb 17, 2020",0,
Azerbaijan,AZE,"Feb 18, 2020",0,
Azerbaijan,AZE,"Feb 19, 2020",0,
Azerbaijan,AZE,"Feb 20, 2020",0,
Azerbaijan,AZE,"Feb 21, 2020",0,
Azerbaijan,AZE,"Feb 22, 2020",0,
Azerbaijan,AZE,"Feb 23, 2020",0,
Azerbaijan,AZE,"Feb 24, 2020",0,
Azerbaijan,AZE,"Feb 25, 2020",0,
Azerbaijan,AZE,"Feb 26, 2020",0,
Azerbaijan,AZE,"Feb 27, 2020",0,
Azerbaijan,AZE,"Feb 28, 2020",0,
Azerbaijan,AZE,"Feb 29, 2020",0,
Azerbaijan,AZE,"Mar 1, 2020",0,
Azerbaijan,AZE,"Mar 2, 2020",0,
Azerbaijan,AZE,"Mar 6, 2020",0,
Azerbaijan,AZE,"Mar 7, 2020",0,
Azerbaijan,AZE,"Mar 11, 2020",0,
Azerbaijan,AZE,"Mar 12, 2020",0,
Azerbaijan,AZE,"Mar 13, 2020",0,
Azerbaijan,AZE,"Mar 15, 2020",0,
Azerbaijan,AZE,"Mar 16, 2020",0,
Azerbaijan,AZE,"Mar 17, 2020",0,
Azerbaijan,AZE,"Mar 18, 2020",0,
Azerbaijan,AZE,"Mar 19, 2020",0,
Azerbaijan,AZE,"Mar 20, 2020",0,
Azerbaijan,AZE,"Mar 21, 2020",1,
Azerbaijan,AZE,"Mar 22, 2020",1,
Azerbaijan,AZE,"Mar 23, 2020",1,
Azerbaijan,AZE,"Mar 24, 2020",1,
Azerbaijan,AZE,"Mar 25, 2020",1,
Azerbaijan,AZE,"Mar 26, 2020",2,
Azerbaijan,AZE,"Mar 27, 2020",3,
Azerbaijan,AZE,"Mar 28, 2020",3,
Azerbaijan,AZE,"Mar 29, 2020",4,
Azerbaijan,AZE,"Mar 30, 2020",4,
Azerbaijan,AZE,"Mar 31, 2020",4,
Azerbaijan,AZE,"Apr 1, 2020",5,0
Azerbaijan,AZE,"Apr 2, 2020",5,1
Azerbaijan,AZE,"Apr 3, 2020",5,2
Azerbaijan,AZE,"Apr 4, 2020",5,3
Azerbaijan,AZE,"Apr 5, 2020",5,4
Azerbaijan,AZE,"Apr 6, 2020",7,5
Azerbaijan,AZE,"Apr 7, 2020",7,6
Azerbaijan,AZE,"Apr 8, 2020",8,7
Azerbaijan,AZE,"Apr 9, 2020",8,8
Azerbaijan,AZE,"Apr 10, 2020",9,9
Azerbaijan,AZE,"Apr 11, 2020",10,10
Azerbaijan,AZE,"Apr 12, 2020",11,11
Azerbaijan,AZE,"Apr 13, 2020",11,12
Azerbaijan,AZE,"Apr 14, 2020",12,13
Bahamas,BHS,"Mar 16, 2020",0,
Bahamas,BHS,"Mar 17, 2020",0,
Bahamas,BHS,"Mar 20, 2020",0,
Bahamas,BHS,"Mar 21, 2020",0,
Bahamas,BHS,"Mar 22, 2020",0,
Bahamas,BHS,"Mar 23, 2020",0,
Bahamas,BHS,"Mar 24, 2020",0,
Bahamas,BHS,"Mar 25, 2020",0,
Bahamas,BHS,"Mar 26, 2020",0,
Bahamas,BHS,"Mar 27, 2020",0,
Bahamas,BHS,"Mar 28, 2020",0,
Bahamas,BHS,"Mar 29, 2020",0,
Bahamas,BHS,"Mar 30, 2020",0,
Bahamas,BHS,"Mar 31, 2020",0,
Bahamas,BHS,"Apr 1, 2020",0,
Bahamas,BHS,"Apr 2, 2020",1,
Bahamas,BHS,"Apr 3, 2020",1,
Bahamas,BHS,"Apr 4, 2020",3,
Bahamas,BHS,"Apr 5, 2020",4,
Bahamas,BHS,"Apr 6, 2020",5,0
Bahamas,BHS,"Apr 7, 2020",5,1
Bahamas,BHS,"Apr 8, 2020",6,2
Bahamas,BHS,"Apr 9, 2020",7,3
Bahamas,BHS,"Apr 10, 2020",8,4
Bahamas,BHS,"Apr 11, 2020",8,5
Bahamas,BHS,"Apr 12, 2020",8,6
Bahamas,BHS,"Apr 13, 2020",8,7
Bahamas,BHS,"Apr 14, 2020",8,8
Bahrain,BHR,"Dec 31, 2019",0,
Bahrain,BHR,"Jan 1, 2020",0,
Bahrain,BHR,"Jan 2, 2020",0,
Bahrain,BHR,"Jan 3, 2020",0,
Bahrain,BHR,"Jan 4, 2020",0,
Bahrain,BHR,"Jan 5, 2020",0,
Bahrain,BHR,"Jan 6, 2020",0,
Bahrain,BHR,"Jan 7, 2020",0,
Bahrain,BHR,"Jan 8, 2020",0,
Bahrain,BHR,"Jan 9, 2020",0,
Bahrain,BHR,"Jan 10, 2020",0,
Bahrain,BHR,"Jan 11, 2020",0,
Bahrain,BHR,"Jan 12, 2020",0,
Bahrain,BHR,"Jan 13, 2020",0,
Bahrain,BHR,"Jan 14, 2020",0,
Bahrain,BHR,"Jan 15, 2020",0,
Bahrain,BHR,"Jan 16, 2020",0,
Bahrain,BHR,"Jan 17, 2020",0,
Bahrain,BHR,"Jan 18, 2020",0,
Bahrain,BHR,"Jan 19, 2020",0,
Bahrain,BHR,"Jan 20, 2020",0,
Bahrain,BHR,"Jan 21, 2020",0,
Bahrain,BHR,"Jan 22, 2020",0,
Bahrain,BHR,"Jan 23, 2020",0,
Bahrain,BHR,"Jan 24, 2020",0,
Bahrain,BHR,"Jan 25, 2020",0,
Bahrain,BHR,"Jan 26, 2020",0,
Bahrain,BHR,"Jan 27, 2020",0,
Bahrain,BHR,"Jan 28, 2020",0,
Bahrain,BHR,"Jan 29, 2020",0,
Bahrain,BHR,"Jan 30, 2020",0,
Bahrain,BHR,"Jan 31, 2020",0,
Bahrain,BHR,"Feb 1, 2020",0,
Bahrain,BHR,"Feb 2, 2020",0,
Bahrain,BHR,"Feb 3, 2020",0,
Bahrain,BHR,"Feb 4, 2020",0,
Bahrain,BHR,"Feb 5, 2020",0,
Bahrain,BHR,"Feb 6, 2020",0,
Bahrain,BHR,"Feb 7, 2020",0,
Bahrain,BHR,"Feb 8, 2020",0,
Bahrain,BHR,"Feb 9, 2020",0,
Bahrain,BHR,"Feb 10, 2020",0,
Bahrain,BHR,"Feb 11, 2020",0,
Bahrain,BHR,"Feb 12, 2020",0,
Bahrain,BHR,"Feb 13, 2020",0,
Bahrain,BHR,"Feb 14, 2020",0,
Bahrain,BHR,"Feb 15, 2020",0,
Bahrain,BHR,"Feb 16, 2020",0,
Bahrain,BHR,"Feb 17, 2020",0,
Bahrain,BHR,"Feb 18, 2020",0,
Bahrain,BHR,"Feb 19, 2020",0,
Bahrain,BHR,"Feb 20, 2020",0,
Bahrain,BHR,"Feb 21, 2020",0,
Bahrain,BHR,"Feb 22, 2020",0,
Bahrain,BHR,"Feb 23, 2020",0,
Bahrain,BHR,"Feb 24, 2020",0,
Bahrain,BHR,"Feb 25, 2020",0,
Bahrain,BHR,"Feb 26, 2020",0,
Bahrain,BHR,"Feb 27, 2020",0,
